idx,id_1,font_1,c_1,r_1,id_2,font_2,c_2,r_2
00002003.png,9,18,12,8,379,16,60,45
00002004.png,494,33,3,4,332,29,45,58
00002005.png,191,1,55,0,460,4,16,62
00002006.png,194,48,50,4,198,34,5,53
00002007.png,218,44,49,3,452,49,2,55
00002008.png,0,30,63,6,278,43,25,51
00002009.png,162,37,8,15,396,37,46,52
00002010.png,297,12,56,26,101,24,17,61
00002011.png,438,8,60,4,483,47,25,50
00002012.png,56,45,1,19,166,38,47,52
00002013.png,135,5,18,4,274,19,51,38
00002014.png,439,27,55,21,311,46,20,61
00002015.png,202,23,41,2,238,29,4,41
00002016.png,197,41,45,28,139,27,11,63
00002017.png,408,1,9,10,286,10,62,46
00002018.png,135,17,45,6,143,1,7,53
00002019.png,215,2,60,25,258,41,15,61
00002020.png,333,7,7,6,105,15,56,51
00002021.png,115,33,5,11,470,13,39,48
00002022.png,28,17,8,7,292,31,63,50
00002023.png,356,17,0,10,344,17,33,62
00002024.png,164,0,59,12,415,33,1,54
00002025.png,1,44,52,12,146,33,5,51
00002026.png,262,10,18,27,42,48,52,64
00002027.png,62,40,62,9,250,0,19,55
00002028.png,6,8,7,29,275,33,54,64
00002029.png,495,18,56,19,485,2,9,61
00002030.png,372,32,13,7,182,18,61,40
00002031.png,278,46,6,2,158,43,42,40
00002032.png,11,27,16,25,84,24,57,64
00002033.png,358,27,27,0,323,48,63,41
00002034.png,87,20,55,7,73,36,20,41
00002035.png,287,13,59,5,194,11,18,41
00002036.png,326,15,6,1,300,36,44,49
00002037.png,105,17,43,0,331,12,0,55
00002038.png,44,22,48,1,497,41,4,49
00002039.png,313,14,5,20,496,38,42,64
00002040.png,99,7,55,4,333,14,12,48
00002041.png,19,0,8,18,224,44,50,64
00002042.png,187,8,5,11,141,33,57,44
00002043.png,5,39,4,31,144,10,39,64
00002044.png,135,13,50,6,112,34,5,58
00002045.png,398,22,10,7,78,25,61,60
00002046.png,191,0,12,1,195,1,54,38
00002047.png,422,21,64,19,432,34,18,63
00002048.png,254,4,40,13,171,0,0,63
00002049.png,8,46,53,2,119,37,20,45
00002050.png,172,41,16,1,117,18,62,42
00002051.png,305,15,39,10,250,33,4,53
00002052.png,202,11,58,7,25,41,18,57
00002053.png,203,46,64,9,68,43,28,57
00002054.png,283,30,53,12,260,24,15,48
00002055.png,243,3,20,9,421,19,54,64
00002056.png,214,37,46,14,184,46,9,62
00002057.png,280,12,59,12,76,10,4,61
00002058.png,321,1,40,2,311,44,1,56
00002059.png,58,1,3,20,144,16,62,64
00002060.png,129,33,4,4,277,9,45,53
00002061.png,390,46,51,3,239,5,8,38
00002062.png,103,24,56,12,481,46,23,47
00002063.png,162,26,55,6,420,34,4,57
00002064.png,474,22,2,7,142,49,60,60
00002065.png,404,27,49,18,183,35,9,56
00002066.png,188,2,59,1,296,26,9,45
00002067.png,443,47,51,11,145,29,13,56
00002068.png,246,21,6,0,135,0,64,60
00002069.png,235,31,63,29,357,29,18,64
00002070.png,133,13,13,6,291,28,53,40
00002071.png,411,15,62,0,71,17,25,57
00002072.png,125,20,4,15,159,19,49,51
00002073.png,331,2,1,5,124,15,55,59
00002074.png,397,15,59,15,420,35,16,52
00002075.png,220,38,1,16,113,49,38,52
00002076.png,395,45,49,24,324,17,15,58
00002077.png,17,47,0,5,417,36,62,38
00002078.png,481,26,15,12,213,9,55,55
00002079.png,42,28,48,28,213,39,13,61
00002080.png,467,27,51,0,453,28,3,49
00002081.png,377,9,2,0,218,25,36,36
00002082.png,279,48,55,11,231,15,11,47
00002083.png,378,13,23,8,146,16,61,42
00002084.png,10,9,6,0,411,46,49,37
00002085.png,125,35,58,8,161,3,18,55
00002086.png,443,45,18,4,90,1,60,41
00002087.png,83,21,13,8,455,11,51,58
00002088.png,425,8,15,3,47,29,53,50
00002089.png,354,46,61,10,52,10,22,45
00002090.png,348,34,3,11,423,4,53,53
00002091.png,373,33,14,28,102,22,54,61
00002092.png,307,40,56,0,379,13,2,45
00002093.png,132,29,56,0,373,27,20,37
00002094.png,338,45,12,8,479,25,61,62
00002095.png,49,41,1,10,490,37,47,47
00002096.png,295,16,62,19,292,18,11,53
00002097.png,264,38,63,25,7,4,8,64
00002098.png,316,27,37,24,493,40,3,59
00002099.png,266,30,50,6,162,47,12,55
00002100.png,346,34,61,23,29,8,26,63
00002101.png,441,37,2,19,156,26,41,59
00002102.png,193,47,1,9,408,49,40,64
00002103.png,486,18,19,18,200,38,60,57
00002104.png,145,39,27,23,416,32,64,63
00002105.png,344,26,55,11,418,24,22,45
00002106.png,183,24,49,4,316,9,10,64
00002107.png,483,16,10,7,53,3,46,61
00002108.png,130,9,54,1,18,43,20,38
00002109.png,89,42,2,7,437,5,54,44
00002110.png,499,45,55,9,412,26,0,62
00002111.png,203,10,63,1,301,10,24,51
00002112.png,284,49,48,5,40,13,13,61
00002113.png,198,32,62,2,214,2,1,44
00002114.png,211,20,10,2,207,10,50,44
00002115.png,137,14,1,2,281,41,58,46
00002116.png,0,47,23,0,135,14,60,61
00002117.png,42,49,45,15,390,38,9,63
00002118.png,492,19,8,6,49,15,56,64
00002119.png,41,11,9,13,217,41,58,46
00002120.png,284,24,61,7,329,3,22,51
00002121.png,151,49,61,8,117,12,12,51
00002122.png,24,18,53,15,112,4,6,51
00002123.png,468,1,54,9,486,49,5,63
00002124.png,214,40,6,8,384,16,51,44
00002125.png,346,10,26,1,82,33,61,63
00002126.png,203,44,2,0,460,41,61,52
00002127.png,93,10,13,2,143,47,62,54
00002128.png,68,34,51,14,474,29,10,52
00002129.png,249,17,16,7,275,42,50,45
00002130.png,148,11,52,5,264,24,10,51
00002131.png,284,10,46,19,41,43,7,57
00002132.png,152,24,11,3,273,19,64,47
00002133.png,208,6,6,7,189,36,48,56
00002134.png,353,49,63,1,342,13,16,48
00002135.png,150,0,7,2,480,40,52,42
00002136.png,425,36,16,11,265,12,55,47
00002137.png,281,34,27,7,400,37,63,45
00002138.png,27,2,63,0,362,29,14,43
00002139.png,145,16,57,13,163,7,19,59
00002140.png,428,16,64,10,492,19,0,43
00002141.png,266,12,2,0,465,16,63,53
00002142.png,390,20,60,12,99,26,0,58
00002143.png,202,21,59,18,421,13,25,56
00002144.png,332,18,12,13,291,18,57,47
00002145.png,191,21,62,17,374,16,27,62
00002146.png,380,5,41,23,189,8,1,57
00002147.png,5,8,23,22,83,18,62,61
00002148.png,244,34,60,21,467,40,16,61
00002149.png,40,26,21,6,421,47,58,47
00002150.png,485,23,58,4,161,25,23,46
00002151.png,67,2,43,14,292,31,9,59
00002152.png,249,18,34,4,45,22,1,41
00002153.png,210,7,49,1,118,40,5,44
00002154.png,83,16,57,16,32,4,8,62
00002155.png,397,43,62,15,480,21,19,58
00002156.png,40,46,37,24,95,15,3,64
00002157.png,28,1,25,8,295,34,62,45
00002158.png,79,0,9,22,273,3,56,62
00002159.png,435,1,2,2,197,26,47,48
00002160.png,177,25,62,2,198,38,6,40
00002161.png,10,10,59,20,11,8,20,62
00002162.png,53,3,6,9,245,1,51,55
00002163.png,305,15,60,1,76,13,7,56
00002164.png,467,28,58,1,47,2,6,51
00002165.png,121,11,17,17,408,29,57,52
00002166.png,424,25,18,16,139,48,51,57
00002167.png,450,8,56,14,83,35,1,61
00002168.png,386,15,37,0,374,32,3,49
00002169.png,101,17,63,10,400,25,26,48
00002170.png,122,43,15,6,52,37,57,54
00002171.png,56,14,16,12,289,14,63,48
00002172.png,266,6,17,4,386,19,63,41
00002173.png,223,32,9,10,191,23,48,59
00002174.png,424,18,14,5,355,46,61,40
00002175.png,342,17,53,21,369,15,16,58
00002176.png,431,39,20,20,235,31,57,58
00002177.png,22,22,1,10,418,18,48,43
00002178.png,213,21,8,15,346,11,48,62
00002179.png,162,34,2,13,169,28,56,62
00002180.png,11,27,38,12,429,32,2,48
00002181.png,332,36,27,8,280,33,64,62
00002182.png,248,22,8,22,285,31,59,62
00002183.png,436,32,9,9,434,27,56,59
00002184.png,51,20,21,2,26,47,64,54
00002185.png,154,46,6,9,17,8,55,56
00002186.png,77,49,42,13,370,47,9,51
00002187.png,59,28,4,4,292,48,55,49
00002188.png,427,11,46,4,441,49,4,58
00002189.png,471,45,0,12,408,11,45,64
00002190.png,253,19,0,20,435,29,55,53
00002191.png,464,24,60,3,431,39,17,58
00002192.png,302,6,2,16,253,11,56,59
00002193.png,466,5,61,1,366,20,14,49
00002194.png,287,21,8,3,102,45,58,57
00002195.png,460,37,49,0,191,39,4,64
00002196.png,329,37,55,15,229,3,15,54
00002197.png,214,28,13,0,240,11,55,61
00002198.png,294,19,11,4,366,16,46,44
00002199.png,296,39,57,8,496,11,3,58
00002200.png,268,15,2,15,265,36,48,56
00002201.png,480,37,11,16,211,19,45,52
00002202.png,277,12,57,5,476,0,19,58
00002203.png,203,34,2,3,42,20,39,48
00002204.png,478,44,18,3,48,17,54,60
00002205.png,389,38,2,0,311,10,48,60
00002206.png,98,34,58,2,374,25,19,47
00002207.png,19,31,54,10,290,39,3,64
00002208.png,447,15,5,11,445,49,48,53
00002209.png,326,7,58,8,76,11,8,64
00002210.png,67,23,54,24,13,46,11,64
00002211.png,157,49,44,9,240,24,7,53
00002212.png,121,41,59,8,301,28,10,42
00002213.png,466,37,20,10,473,38,59,52
00002214.png,358,19,62,21,335,8,20,61
00002215.png,353,13,48,5,142,11,13,58
00002216.png,182,35,25,7,389,18,62,46
00002217.png,449,11,61,5,184,48,21,57
00002218.png,446,5,59,7,363,38,26,61
00002219.png,374,35,18,5,458,39,57,60
00002220.png,490,15,56,12,81,5,0,50
00002221.png,404,14,48,15,429,15,11,60
00002222.png,352,27,62,4,396,47,15,56
00002223.png,59,21,16,0,317,18,51,39
00002224.png,383,4,12,29,138,10,51,64
00002225.png,233,6,16,0,45,5,53,51
00002226.png,157,5,8,14,247,32,43,50
00002227.png,237,25,62,10,248,17,2,57
00002228.png,100,4,56,4,485,30,14,40
00002229.png,147,38,12,16,320,10,57,61
00002230.png,183,37,62,2,38,36,26,46
00002231.png,482,33,49,3,28,34,8,52
00002232.png,118,4,54,13,467,11,18,63
00002233.png,65,5,48,8,373,42,14,47
00002234.png,494,20,5,19,123,40,60,53
00002235.png,475,36,4,22,52,47,64,62
00002236.png,40,9,8,9,418,47,64,46
00002237.png,435,41,24,7,33,38,64,46
00002238.png,32,1,62,0,390,19,12,48
00002239.png,300,43,36,1,35,11,2,51
00002240.png,247,34,61,0,129,9,26,56
00002241.png,388,18,50,1,88,16,14,50
00002242.png,82,35,48,6,128,45,1,49
00002243.png,380,6,10,17,91,24,50,60
00002244.png,246,22,3,19,33,35,44,56
00002245.png,287,42,60,31,33,29,27,64
00002246.png,295,15,63,16,191,28,2,63
00002247.png,483,15,53,4,411,39,1,46
00002248.png,94,35,61,12,6,36,19,50
00002249.png,198,42,56,7,332,40,11,40
00002250.png,220,34,63,8,430,16,25,49
00002251.png,389,0,5,10,39,8,55,46
00002252.png,237,29,17,14,280,29,51,49
00002253.png,448,45,18,6,7,44,64,40
00002254.png,494,15,0,18,210,20,64,58
00002255.png,78,12,62,17,37,28,25,50
00002256.png,368,37,11,8,53,23,45,64
00002257.png,436,29,16,5,200,14,58,42
00002258.png,324,19,43,31,139,4,10,64
00002259.png,19,39,51,24,16,5,13,62
00002260.png,291,43,19,9,187,34,58,64
00002261.png,81,20,54,4,17,18,0,60
00002262.png,21,1,63,2,478,35,1,44
00002263.png,174,44,1,1,186,14,42,35
00002264.png,113,21,57,15,235,38,19,52
00002265.png,310,34,1,21,386,44,57,55
00002266.png,405,32,56,5,499,32,6,58
00002267.png,432,10,20,14,193,3,54,49
00002268.png,421,43,59,7,134,30,19,48
00002269.png,16,23,64,13,449,0,5,46
00002270.png,336,8,26,3,132,34,63,57
00002271.png,215,29,58,7,258,47,16,60
00002272.png,90,26,38,23,105,17,0,63
00002273.png,279,15,0,13,193,42,62,53
00002274.png,105,15,45,7,137,44,11,50
00002275.png,259,47,44,27,301,32,1,63
00002276.png,177,34,5,17,67,11,40,50
00002277.png,240,14,63,25,30,45,6,60
00002278.png,451,16,0,18,487,2,45,52
00002279.png,124,1,12,5,80,24,51,54
00002280.png,266,27,2,2,403,13,63,45
00002281.png,310,34,42,0,333,12,1,33
00002282.png,94,1,49,15,465,16,11,52
00002283.png,324,9,59,17,143,31,18,54
00002284.png,182,3,60,18,498,39,27,51
00002285.png,277,20,59,17,361,5,22,62
00002286.png,456,24,62,11,13,21,13,51
00002287.png,82,11,25,3,243,10,63,60
00002288.png,160,6,5,14,293,14,63,49
00002289.png,129,29,59,13,403,8,21,49
00002290.png,204,4,62,8,113,32,7,51
00002291.png,170,27,50,11,408,25,12,64
00002292.png,345,40,53,16,367,46,7,58
00002293.png,292,4,20,9,287,40,57,44
00002294.png,483,23,62,21,5,48,28,59
00002295.png,385,27,6,20,395,46,48,54
00002296.png,6,24,6,28,33,47,55,64
00002297.png,226,10,59,7,226,37,15,59
00002298.png,385,19,2,16,320,28,39,55
00002299.png,10,15,45,9,324,26,11,49
00002300.png,482,45,11,17,37,43,59,51
00002301.png,455,49,16,2,200,3,50,59
00002302.png,18,7,6,2,148,42,56,53
00002303.png,59,25,64,14,261,17,13,53
00002304.png,123,34,64,15,293,40,24,57
00002305.png,298,8,59,17,411,2,12,52
00002306.png,116,1,9,7,245,11,45,49
00002307.png,147,5,54,1,212,29,21,44
00002308.png,379,28,61,11,443,1,10,48
00002309.png,225,7,22,7,443,10,60,61
00002310.png,353,11,64,2,316,15,23,59
00002311.png,497,12,64,21,106,10,30,64
00002312.png,149,43,2,26,423,46,60,60
00002313.png,75,37,9,11,492,46,59,48
00002314.png,27,24,7,13,103,4,47,59
00002315.png,18,46,20,10,266,22,59,64
00002316.png,437,0,12,22,207,0,50,55
00002317.png,138,21,62,4,17,27,23,58
00002318.png,78,13,41,7,338,45,2,46
00002319.png,46,36,22,21,368,27,59,60
00002320.png,342,43,14,11,234,37,56,52
00002321.png,260,38,45,0,218,26,11,56
00002322.png,345,3,59,6,140,35,2,45
00002323.png,410,27,3,9,440,23,44,42
00002324.png,407,5,56,17,381,30,2,60
00002325.png,84,5,58,7,261,10,0,41
00002326.png,185,16,5,18,266,18,63,54
00002327.png,42,37,0,15,214,6,41,58
00002328.png,362,6,0,0,154,19,61,48
00002329.png,196,20,5,6,402,34,58,47
00002330.png,202,36,20,3,415,41,57,54
00002331.png,0,8,15,2,269,19,54,38
00002332.png,9,42,20,19,266,33,59,55
00002333.png,301,5,18,3,230,39,58,38
00002334.png,151,16,38,13,125,43,5,50
00002335.png,439,0,50,23,322,38,13,60
00002336.png,66,38,5,14,317,32,55,53
00002337.png,439,18,10,18,5,47,48,54
00002338.png,218,48,1,4,350,17,63,42
00002339.png,454,27,52,5,183,19,0,57
00002340.png,256,1,6,4,221,24,54,48
00002341.png,270,27,57,14,258,44,6,62
00002342.png,292,23,62,7,333,25,14,41
00002343.png,294,5,62,14,9,37,24,53
00002344.png,333,31,4,3,305,32,44,38
00002345.png,333,14,14,5,269,21,50,60
00002346.png,261,39,51,5,368,36,7,62
00002347.png,361,26,59,10,219,7,1,46
00002348.png,467,6,46,13,306,40,11,64
00002349.png,248,17,48,15,259,43,8,60
00002350.png,121,18,54,4,148,46,0,59
00002351.png,370,30,45,5,291,49,4,46
00002352.png,371,43,60,10,22,25,13,43
00002353.png,123,14,63,17,348,37,3,59
00002354.png,236,12,53,10,437,23,5,48
00002355.png,355,39,17,2,24,17,61,54
00002356.png,399,31,6,2,360,21,64,61
00002357.png,197,43,46,7,328,44,10,55
00002358.png,73,32,59,17,187,45,25,64
00002359.png,47,7,4,13,305,41,47,47
00002360.png,230,30,14,0,476,29,61,49
00002361.png,158,38,4,9,68,30,45,63
00002362.png,385,33,1,11,139,44,52,46
00002363.png,487,14,5,6,494,29,56,58
00002364.png,167,7,3,0,131,43,60,35
00002365.png,161,47,64,8,457,49,17,47
00002366.png,435,32,16,2,2,35,64,43
00002367.png,212,0,52,22,441,6,9,56
00002368.png,151,24,56,5,162,26,2,44
00002369.png,171,18,47,24,72,3,9,63
00002370.png,494,44,18,0,242,7,53,38
00002371.png,488,17,49,0,457,19,12,34
00002372.png,273,21,58,15,187,36,0,53
00002373.png,384,2,41,5,17,30,1,60
00002374.png,203,2,58,20,114,12,8,59
00002375.png,396,42,10,19,485,33,64,53
00002376.png,29,39,57,11,263,33,24,47
00002377.png,498,36,48,7,287,14,1,54
00002378.png,227,15,61,16,121,47,24,59
00002379.png,263,16,61,22,240,19,2,57
00002380.png,421,37,54,5,270,16,12,44
00002381.png,80,42,52,9,221,43,3,47
00002382.png,118,47,51,11,286,34,7,52
00002383.png,74,17,55,0,173,14,19,60
00002384.png,353,36,64,16,229,39,13,63
00002385.png,188,30,4,8,105,38,42,51
00002386.png,26,12,60,5,414,39,10,50
00002387.png,204,33,21,16,288,2,63,53
00002388.png,310,29,64,29,369,5,23,62
00002389.png,148,37,48,19,186,46,15,60
00002390.png,323,47,51,1,58,6,10,51
00002391.png,129,42,1,16,404,37,49,58
00002392.png,222,43,51,2,366,2,5,62
00002393.png,241,13,49,3,92,2,11,56
00002394.png,336,5,8,18,452,16,53,52
00002395.png,386,20,1,8,268,43,60,61
00002396.png,1,29,12,26,14,40,46,63
00002397.png,409,9,53,17,19,26,12,60
00002398.png,280,23,24,0,2,27,60,44
00002399.png,96,40,64,11,102,32,16,45
00002400.png,1,3,7,3,18,43,64,52
00002401.png,348,35,55,2,54,23,12,55
00002402.png,196,23,4,25,172,42,51,61
00002403.png,412,25,13,20,381,27,54,64
00002404.png,180,38,52,9,262,0,7,51
00002405.png,421,41,1,0,0,26,58,58
00002406.png,441,1,50,5,337,21,13,54
00002407.png,249,18,18,20,459,0,63,55
00002408.png,142,43,42,14,449,14,6,53
00002409.png,180,36,6,13,22,9,61,52
00002410.png,46,7,2,18,296,4,63,61
00002411.png,73,5,47,21,217,31,2,58
00002412.png,365,17,58,14,196,45,12,57
00002413.png,41,16,47,8,387,47,3,53
00002414.png,283,5,59,7,133,12,12,55
00002415.png,147,20,2,8,482,20,60,52
00002416.png,379,12,17,23,471,42,52,58
00002417.png,402,44,4,1,389,12,51,36
00002418.png,187,47,18,23,101,13,62,61
00002419.png,417,16,57,21,220,24,6,63
00002420.png,158,34,6,5,237,30,60,47
00002421.png,327,46,9,25,416,5,43,64
00002422.png,208,41,59,12,152,25,0,60
00002423.png,0,13,5,10,227,42,39,59
00002424.png,280,38,42,8,349,4,7,57
00002425.png,346,16,28,0,330,3,63,52
00002426.png,63,6,63,11,228,6,17,63
00002427.png,303,31,12,31,63,15,52,64
00002428.png,337,22,62,9,82,4,20,57
00002429.png,309,24,37,1,114,6,0,39
00002430.png,72,32,2,5,264,31,51,49
00002431.png,363,4,3,7,307,43,53,55
00002432.png,395,13,13,8,349,19,60,51
00002433.png,317,13,61,12,91,13,5,62
00002434.png,192,46,37,4,360,36,2,43
00002435.png,170,39,19,28,337,36,54,63
00002436.png,299,1,47,3,152,20,13,45
00002437.png,206,46,11,12,49,49,56,48
00002438.png,232,12,48,7,431,18,8,51
00002439.png,143,39,16,9,130,34,50,46
00002440.png,95,32,2,19,236,11,59,56
00002441.png,298,21,63,5,225,10,19,39
00002442.png,347,21,12,10,80,0,57,43
00002443.png,471,37,11,13,449,29,47,49
00002444.png,86,30,15,0,180,43,50,58
00002445.png,397,35,4,15,309,12,48,63
00002446.png,467,17,15,19,264,47,56,56
00002447.png,452,46,58,0,189,24,10,60
00002448.png,266,26,14,4,202,34,61,52
00002449.png,437,40,50,6,297,27,8,59
00002450.png,96,6,52,1,92,49,13,61
00002451.png,106,28,19,29,256,38,57,62
00002452.png,177,1,45,16,463,11,4,57
00002453.png,95,11,52,6,271,29,18,62
00002454.png,216,14,3,14,189,12,49,57
00002455.png,312,43,45,13,397,23,1,62
00002456.png,417,8,47,2,32,20,7,48
00002457.png,470,48,11,17,433,34,48,59
00002458.png,303,30,20,15,57,42,58,50
00002459.png,73,2,20,4,431,28,60,62
00002460.png,465,45,10,2,178,6,57,53
00002461.png,24,5,44,3,180,46,9,64
00002462.png,29,14,13,4,318,27,48,54
00002463.png,135,46,1,12,76,37,35,61
00002464.png,390,12,4,7,453,29,38,53
00002465.png,56,38,64,6,260,7,1,61
00002466.png,98,0,58,17,161,5,18,64
00002467.png,326,26,12,4,320,0,57,40
00002468.png,435,39,7,11,40,14,55,50
00002469.png,129,31,1,21,378,33,48,59
00002470.png,449,23,21,30,237,27,60,63
00002471.png,498,49,53,2,101,2,0,59
00002472.png,114,11,64,6,489,38,9,56
00002473.png,130,18,61,2,83,4,6,55
00002474.png,53,22,17,10,43,15,51,50
00002475.png,135,10,9,7,258,46,42,64
00002476.png,315,48,64,8,360,24,19,56
00002477.png,492,22,13,2,193,23,59,48
00002478.png,259,43,17,5,70,48,52,59
00002479.png,245,20,64,8,275,40,31,43
00002480.png,16,10,18,22,132,26,56,59
00002481.png,398,26,49,10,288,36,13,48
00002482.png,125,19,57,12,95,44,18,62
00002483.png,59,1,62,17,472,17,20,54
00002484.png,253,10,5,0,270,27,45,56
00002485.png,433,37,10,2,299,14,55,63
00002486.png,163,20,3,2,15,11,46,64
00002487.png,172,8,59,2,278,40,23,63
00002488.png,33,33,13,21,284,14,55,56
00002489.png,242,9,16,4,17,29,59,44
00002490.png,191,10,40,8,68,30,4,60
00002491.png,283,46,17,2,299,42,63,43
00002492.png,144,39,49,0,368,21,16,53
00002493.png,13,35,13,5,146,33,51,60
00002494.png,82,23,2,5,279,29,58,59
00002495.png,9,17,59,2,172,41,11,36
00002496.png,176,3,57,3,272,35,3,64
00002497.png,395,7,42,17,401,37,9,60
00002498.png,285,18,11,11,385,14,63,60
00002499.png,94,49,23,5,49,39,57,57
00002500.png,264,19,59,5,453,39,9,52
00002501.png,342,15,39,21,489,3,5,57
00002502.png,310,10,4,13,216,36,62,48
00002503.png,375,18,1,12,432,12,44,51
00002504.png,194,44,24,5,254,12,59,46
00002505.png,317,14,49,10,196,0,4,51
00002506.png,385,30,2,7,180,23,52,43
00002507.png,452,40,8,10,249,27,56,62
00002508.png,35,30,48,21,462,3,1,59
00002509.png,397,21,46,16,387,35,5,58
00002510.png,401,45,8,0,80,29,45,58
00002511.png,283,26,26,3,440,22,63,42
00002512.png,22,38,56,6,137,6,20,61
00002513.png,125,3,7,2,434,1,46,54
00002514.png,102,36,45,25,100,14,0,58
00002515.png,489,33,17,25,479,33,64,63
00002516.png,196,0,47,13,449,18,10,47
00002517.png,145,40,45,24,432,30,11,64
00002518.png,275,13,59,10,300,1,0,58
00002519.png,233,29,6,4,443,5,56,51
00002520.png,497,40,62,19,198,1,6,57
00002521.png,41,36,10,7,471,46,61,59
00002522.png,471,18,54,26,320,16,18,62
00002523.png,315,6,56,17,302,40,0,55
00002524.png,377,27,8,0,305,2,53,63
00002525.png,370,41,60,3,309,22,27,58
00002526.png,246,44,13,13,70,6,57,59
00002527.png,403,43,50,8,420,25,16,52
00002528.png,281,27,5,14,190,49,51,50
00002529.png,404,30,8,3,198,12,59,49
00002530.png,469,3,1,7,191,18,44,60
00002531.png,6,35,10,7,226,3,54,46
00002532.png,18,1,48,9,274,4,12,45
00002533.png,483,26,21,14,157,43,58,53
00002534.png,31,37,62,2,109,31,19,50
00002535.png,74,26,52,19,236,4,0,63
00002536.png,499,10,41,9,250,7,0,55
00002537.png,471,18,8,20,37,22,51,59
00002538.png,13,5,64,8,276,20,7,64
00002539.png,25,27,62,9,208,27,5,44
00002540.png,140,13,45,7,90,29,3,51
00002541.png,230,7,10,13,227,24,60,59
00002542.png,355,7,58,27,129,49,22,60
00002543.png,195,18,12,4,138,12,59,62
00002544.png,406,2,51,7,286,49,0,64
00002545.png,189,20,51,0,177,46,4,42
00002546.png,68,22,5,4,375,19,42,63
00002547.png,12,5,56,15,418,4,11,64
00002548.png,134,22,61,22,235,38,16,58
